file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\syntaxserver\SyntaxDiagnosticsHandler.java,org.eclipse.jdt.ls.core.internal.syntaxserver.SyntaxDiagnosticsHandler,class,3,4,1,3,2,2,0,0,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\declaration-test\src\PackageOne\Foo.java,PackageOne.IFoo,interface,0,1,1,0,1,1,0,0,0,0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\eclipse\ignored-filter\src\foo\Main.java,foo.Main,class,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\preferences\ClientPreferencesTest.java,org.eclipse.jdt.ls.core.internal.preferences.ClientPreferencesTest,class,22,22,0,22,17,1,0,37,0,0.5294118,0.88235295,0.88235295,17,0,17,0,0,0,17,0,0,0,4,0,0,4,0,0,0,0,1,121,0,0,0,0,0,1,0,10,0,12,0,0,0,0,53,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\cleanup\CleanUpsTest.java,org.eclipse.jdt.ls.core.internal.cleanup.CleanUpsTest,class,17,17,0,17,16,3,0,28,0,0.575,0.9916667,1,16,0,16,0,0,0,16,0,0,0,5,1,1,4,0,0,0,0,30,151,0,0,0,0,0,130,4,91,7,88,0,0,0,0,121,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\HashCodeEqualsHandler.java,org.eclipse.jdt.ls.core.internal.handlers.HashCodeEqualsHandler$CheckHashCodeEqualsResponse,innerclass,1,1,0,1,0,1,0,0,0,NaN,-1,-1,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,9,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\managers\ContentProviderManager.java,org.eclipse.jdt.ls.core.internal.managers.ContentProviderManager,class,11,19,8,11,33,1,0,41,26,0.91111106,0,0,9,0,4,5,0,0,4,0,0,1,10,8,0,10,0,0,9,0,11,154,16,1,14,1,2,13,2,26,4,30,3,0,1,6,97,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\FoldingRangeHandler.java,org.eclipse.jdt.ls.core.internal.handlers.FoldingRangeHandler,class,17,20,3,17,66,1,0,58,28,0.875,NaN,NaN,8,1,1,7,0,0,1,0,0,0,3,3,0,3,0,0,2,0,9,241,6,8,19,3,2,3,40,64,29,48,6,0,0,0,96,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\filesystem\InvisibleProjectMetadataFileTest.java,org.eclipse.jdt.ls.core.internal.filesystem.InvisibleProjectMetadataFileTest,class,12,12,0,12,6,2,0,19,15,0.8333333,0,0,6,1,6,0,0,0,6,0,0,0,1,0,1,0,0,0,0,0,6,61,1,0,0,2,0,12,0,16,0,17,1,0,0,0,49,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.core\src\org\eclipse\jdt\ls\core\internal\handlers\CompletionRankingAggregation.java,org.eclipse.jdt.ls.core.internal.handlers.CompletionRankingAggregation,class,0,1,1,0,12,1,0,9,3,0.5714286,0.42857143,1,7,0,7,0,0,0,7,0,0,0,3,0,0,3,0,0,0,0,1,37,4,1,2,0,0,0,2,4,0,3,2,0,0,0,57,1,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\src\org\eclipse\jdt\ls\core\internal\managers\AbstractProjectsManagerBasedTest.java,org.eclipse.jdt.ls.core.internal.managers.AbstractProjectsManagerBasedTest$RegistryChangeListener,innerclass,3,3,0,3,4,1,0,1,0,0.25,0.33333334,0.33333334,4,0,3,1,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,12,2,0
C:\Users\abhi\Downloads\Files\eclipse_jdtls\eclipse.jdt.ls\org.eclipse.jdt.ls.tests\projects\mixed\simple-gradle\src\main\java\Library.java,Library,class,0,1,1,0,1,1,0,0,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
