file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\reflections\MoreTestsModel.java,io.github.dunwu.javatech.reflections.MoreTestsModel$A2,innerclass,1,1,0,1,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\seriralize\json\fastjson\FastjsonCaseTests.java,io.github.dunwu.javatech.seriralize.json.fastjson.FastjsonCaseTests,class,5,5,0,5,2,1,0,17,1,0,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,24,0,0,0,0,0,6,16,11,1,11,0,0,0,0,28,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\reflections\ReflectionsExpandSupertypesTest.java,io.github.dunwu.javatech.reflections.ReflectionsExpandSupertypesTest$ExpandTestModel$NotScanned$BaseInterface,interface,0,0,0,0,0,1,0,0,0,0,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-cache\src\main\java\io\github\dunwu\javatech\data\User.java,io.github.dunwu.javatech.data.User,class,2,7,5,2,3,1,0,0,1,0.6666667,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,6,1,0,6,0,0,1,0,0,20,0,0,0,0,0,0,1,7,0,6,0,0,0,0,16,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-mq\javatech-rocketmq\src\main\java\io\github\dunwu\javatech\rocketmq\broadcast\BroadcastConsumer.java,io.github.dunwu.javatech.rocketmq.broadcast.BroadcastConsumer$Anonymous1,anonymous,3,3,0,3,1,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,0,0,0,2,0,0,1,0,0,0,0,0,10,-1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javaee\javaee-filter\src\main\java\io\github\dunwu\javaee\filter\wrapper\HttpCharacterResponseWrapper.java,io.github.dunwu.javaee.filter.wrapper.HttpCharacterResponseWrapper,class,2,3,1,2,3,2,0,0,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,12,2,0,0,0,0,0,0,1,0,1,0,0,0,0,18,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javatech\javatech-lib\src\test\java\io\github\dunwu\javatech\java\samples\A.java,io.github.dunwu.javatech.java.samples.A,class,0,0,0,0,1,1,0,3,0,0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,1,0,0,0,0,0,0,0,4,0,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\java-distributed\java-load-balance\src\main\java\io\github\dunwu\distributed\RoundRobinLoadBalance.java,io.github.dunwu.distributed.RoundRobinLoadBalance,class,3,4,1,3,1,2,0,5,0,0,NaN,NaN,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,10,1,0,0,0,0,0,2,3,0,3,0,0,0,0,13,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javaee\javaee-taglib\src\main\java\io\github\dunwu\javaee\taglib\tags\LoopTag.java,io.github.dunwu.javaee.taglib.tags.LoopTag,class,1,1,0,1,4,2,0,5,0,0.5,1,1,2,0,2,0,0,0,2,0,0,0,2,1,0,2,0,0,1,0,0,22,3,0,0,1,0,0,4,3,0,2,2,0,0,0,30,1,0
C:\Users\abhi\Downloads\Files\Java_tutorial\java-tutorial\codes\javaee\javaee-taglib\src\main\java\io\github\dunwu\javaee\taglib\tags2\MultiAttributeTag.java,io.github.dunwu.javaee.taglib.tags2.MultiAttributeTag,class,2,2,0,2,5,2,0,6,0,0.33333334,0.6666667,1,3,0,3,0,0,0,3,0,0,0,2,0,0,2,0,0,0,0,0,22,0,2,0,0,0,4,4,6,2,6,1,0,0,0,21,1,0
